Time (s),Channel 1 (V),Channel 2 (V)
0.0070785,2.178755028,2.372935088
0.00708455,2.178457017,2.374972965
0.0070906,2.178084504,2.377161797
0.00709665,2.177786493,2.379388367
0.0071027,2.177860996,2.382331969
0.00710875,2.177525733,2.385049139
0.0071148,2.176408193,2.386822847
0.00712085,2.175961177,2.389690972
0.0071269,2.175104396,2.392596835
0.00713295,2.175029893,2.395917821
0.007139,2.174806385,2.398785945
0.00714505,2.17301832,2.400446438
0.0071511,2.171565517,2.403088131
0.00715715,2.17108125,2.406484594
0.0071632,2.169665698,2.409126288
0.00716925,2.16776588,2.411277381
0.0071753,2.166871847,2.414447413
0.00718135,2.165791558,2.417579707
0.0071874,2.16392899,2.420108185
0.00719345,2.162401685,2.422825355
0.0071995,2.160762626,2.425693479
0.00720555,2.159198069,2.428750296
0.0072116,2.157149245,2.431354251
0.00721765,2.154988666,2.434146898
0.0072237,2.15372212,2.437430146
0.00722975,2.151561542,2.440147316
0.0072358,2.149214707,2.442713533
0.00724185,2.146420856,2.444487241
0.0072479,2.144111272,2.447015719
0.00725395,2.143105485,2.451280167
0.00726,2.140460639,2.45369543
0.00726605,2.137108018,2.455393661
0.0072721,2.135580713,2.458941078
0.00727815,2.133494637,2.461771464
0.0072842,2.130328272,2.463469696
0.00729025,2.127124656,2.465771743
0.0072963,2.124256302,2.468979513
0.00730235,2.12172321,2.471772161
0.0073084,2.119078364,2.473659085
0.00731445,2.115911999,2.475810178
0.0073205,2.11345341,2.478829256
0.00732655,2.111665345,2.481772857
0.0073326,2.108573483,2.48369752
0.00733865,2.105593375,2.485810874
0.0073447,2.103023032,2.487811014
0.00735075,2.101421224,2.489848891
0.0073568,2.100340935,2.493132139
0.00736285,2.095610013,2.494188816
0.0073689,2.091065348,2.494528463
0.00737495,2.088979273,2.497170156
0.007381,2.086893197,2.49981185
0.00738705,2.083875838,2.501208173
0.0073931,2.081156489,2.50252902
0.00739915,2.078511643,2.504076298
0.0074052,2.076388316,2.505887744
0.00741125,2.074339492,2.507661453
0.0074173,2.070837865,2.508076576
0.00742335,2.067895008,2.508944561
0.0074294,2.065287414,2.510416362
0.00743545,2.062381808,2.510906962
0.0074415,2.06078,2.512793886
0.00744755,2.058470417,2.51392604
0.0074536,2.055453057,2.513737348
0.00745965,2.053664992,2.515133671
0.0074657,2.051318157,2.516001656
0.00747175,2.048524306,2.516077133
0.0074778,2.045618701,2.515850703
0.00748385,2.04312286,2.516039395
0.0074899,2.041334795,2.516643211
0.00749595,2.040068249,2.517548934
0.007502,2.037758666,2.517586673
0.00750805,2.03567259,2.517548934
0.0075141,2.033884525,2.517284765
0.00752015,2.032133712,2.517171549
0.0075262,2.030382898,2.517133811
0.00753225,2.027700801,2.515624272
0.0075383,2.026210747,2.515435579
0.00754435,2.025167709,2.515775226
0.0075504,2.022969879,2.514567594
0.00755645,2.021107312,2.513246748
0.0075625,2.020027023,2.512756147
0.00756855,2.018648723,2.512265547
0.0075746,2.017158669,2.510793747
0.00758065,2.016115631,2.509699331
0.0075867,2.014960839,2.508567176
0.00759275,2.014551074,2.508114315
0.0075988,2.01306102,2.506340606
0.00760485,2.011980731,2.504529159
0.0076109,2.011496463,2.503246051
0.00761695,2.010974944,2.501811989
0.007623,2.010490677,2.500377927
0.00762905,2.009969158,2.49830231
0.0076351,2.008888869,2.495849309
0.00764115,2.00836735,2.493962386
0.0076472,2.009261382,2.493660478
0.00765325,2.009000623,2.4916226
0.0076593,2.007994836,2.488339352
0.00766535,2.007734077,2.486075044
0.0076714,2.008553607,2.484527766
0.00767745,2.008814366,2.482565365
0.0076835,2.008441853,2.479697241
0.00768955,2.008888869,2.47724424
0.0076956,2.009894655,2.475093147
0.00770165,2.01030442,2.472225022
0.0077077,2.01056518,2.469772021
0.00771375,2.011570966,2.467771882
0.0077198,2.011980731,2.464639588
0.00772585,2.012539501,2.461469556
0.0077319,2.013768796,2.459280725
0.00773795,2.014588325,2.456752247
0.007744,2.015594112,2.453884122
0.00775005,2.016301888,2.450525398
0.0077561,2.017233171,2.447393104
0.00776215,2.019207493,2.445317488
0.0077682,2.020362285,2.442562579
0.00777425,2.020921055,2.439090639
0.0077803,2.023193387,2.43682633
0.00778635,2.025167709,2.434071421
0.0077924,2.026732266,2.431203297
0.00779845,2.028669336,2.428486127
0.0078045,2.029675122,2.424523587
0.00781055,2.032021958,2.422334755
0.0078166,2.034406044,2.419844015
0.00782265,2.035486333,2.415994691
0.0078287,2.037795917,2.413428474
0.00783475,2.040329009,2.411352858
0.0078408,2.042377833,2.408446995
0.00784685,2.044054144,2.404786363
0.0078529,2.046475482,2.402673008
0.00785895,2.049232082,2.400257745
0.007865,2.051839676,2.39742736
0.00787105,2.054745281,2.39542722
0.0078771,2.056943111,2.392596835
0.00788315,2.058507668,2.388898464
0.0078892,2.060705498,2.386030339
0.00789525,2.064542387,2.384973662
0.0079013,2.067075479,2.382482923
0.00790735,2.069236057,2.379388367
0.0079134,2.072961192,2.378067521
0.00791945,2.076164808,2.376218335
0.0079255,2.079182168,2.373727596
0.00793155,2.0814545,2.370368871
0.0079376,2.084136597,2.368142301
0.00794365,2.087898984,2.367047885
0.0079497,2.090767338,2.365160961
0.00795575,2.09359844,2.363311776
0.0079618,2.096317789,2.361122944
0.00796785,2.098813629,2.359047328
0.0079739,2.101495727,2.35750005
0.00797995,2.104475835,2.356292419
0.007986,2.107083429,2.354518711
0.00799205,2.109355762,2.352707264
0.0079981,2.111628094,2.351575109
0.00800415,2.11371417,2.350027832
0.0080102,2.117178545,2.349122108
0.00801625,2.120754675,2.348480554
0.0080223,2.123325018,2.347461615
0.00802835,2.125783607,2.346140769
0.0080344,2.128800967,2.345197307
0.00804045,2.130775288,2.344140629
0.0080465,2.132339845,2.342819783
0.00805255,2.135170948,2.342970736
0.0080586,2.137890296,2.342857521
0.00806465,2.140088126,2.342027274
0.0080707,2.142248704,2.341461197
0.00807675,2.145042556,2.341763105
0.0080828,2.147501145,2.341838582
0.00808885,2.14928921,2.341461197
0.0080949,2.151040023,2.340857382
0.00810095,2.153088847,2.341008336
0.008107,2.155696442,2.342291444
0.00811305,2.157521758,2.342480136
0.0081191,2.159384326,2.34263109
0.00812515,2.161060636,2.343272644
0.0081312,2.163034958,2.344291583
0.00813725,2.164487761,2.344555752
0.0081433,2.16556805,2.344782183
0.00814935,2.167132607,2.345687907
0.0081554,2.169032425,2.347235184
0.00816145,2.171304758,2.349235324
0.0081675,2.17219879,2.349763662
0.00817355,2.172683058,2.350707124
0.0081796,2.173800598,2.352254402
0.00818565,2.175327904,2.353763941
0.0081917,2.176370942,2.355311219
0.00819775,2.177041466,2.356669804
0.0082038,2.17771199,2.358179343
0.00820985,2.178382514,2.360028528
0.0082159,2.178904033,2.361613544
0.00822195,2.179388301,2.363236299
0.008228,2.180058825,2.365613823
0.00823405,2.180282333,2.367538485
0.0082401,2.180245082,2.369349932
0.00824615,2.180282333,2.371425549
0.0082522,2.180096077,2.373274734
0.00825825,2.179947071,2.375312612
0.0082643,2.179462804,2.377048582
0.00827035,2.178792279,2.378709075
0.0082764,2.179015787,2.381954584
0.00828245,2.179164793,2.384898185
0.0082885,2.177823744,2.386181293
0.00829455,2.177227723,2.388822987
0.0083006,2.176817958,2.391615634
0.00830665,2.175923925,2.394106374
0.0083127,2.175290652,2.396861283
0.00831875,2.17413586,2.399238807
0.0083248,2.173539839,2.402220146
0.00833085,2.172832063,2.404899578
0.0083369,2.171118501,2.406861979
0.00834295,2.169777452,2.409579149
0.008349,2.16888342,2.412749182
0.00835505,2.167356115,2.415428614
0.0083611,2.165828809,2.418145784
0.00836715,2.165121034,2.421655462
0.0083732,2.162513439,2.423580125
0.00837925,2.160948882,2.426448249
0.0083853,2.159980347,2.429995666
0.00839135,2.156664977,2.431429728
0.0083974,2.154467147,2.43361856
0.00840345,2.153535864,2.437543361
0.0084095,2.151859553,2.440826609
0.00841555,2.14958722,2.443090918
0.0084216,2.147314888,2.445694873
0.00842765,2.145675829,2.44897812
0.0084337,2.143813261,2.451997198
0.00843975,2.141242918,2.454336984
0.0084458,2.138300061,2.456110692
0.00845185,2.135990477,2.458676909
0.0084579,2.133457386,2.461356341
0.00846395,2.131706572,2.464564111
0.00847,2.128912721,2.467054851
0.00847605,2.124777821,2.469017252
0.0084821,2.122207478,2.471885376
0.00848815,2.119897894,2.474489331
0.0084942,2.116917786,2.476225301
0.00850025,2.114161186,2.478338656
0.0085063,2.11125558,2.480640703
0.00851235,2.107977462,2.482301196
0.0085184,2.105928637,2.484942889
0.00852445,2.10380531,2.487735537
0.0085305,2.102017246,2.489924368
0.00853655,2.099558656,2.491547123
0.0085426,2.095312002,2.492830231
0.00854865,2.092369146,2.495019063
0.0085547,2.089761551,2.496641817
0.00856075,2.086557935,2.497773972
0.0085668,2.084136597,2.499925065
0.00857285,2.082162276,2.502189374
0.0085789,2.079070413,2.502981882
0.00858495,2.075643289,2.503698913
0.008591,2.073408208,2.505585837
0.00859705,2.071433887,2.50698216
0.0086031,2.06849103,2.507548237
0.00860915,2.065399168,2.508453961
0.0086152,2.063648354,2.510491839
0.00862125,2.061301519,2.511473039
0.0086273,2.05772539,2.511435301
0.00863335,2.055304052,2.512076855
0.0086394,2.053627741,2.513397702
0.00864545,2.051355409,2.51419021
0.0086515,2.048487055,2.514152471
0.00865755,2.046102968,2.514341163
0.0086636,2.044091395,2.514643071
0.00866965,2.042377833,2.515624272
0.0086757,2.040440763,2.516077133
0.00868175,2.037907671,2.515548795
0.0086878,2.035858847,2.515360102
0.00869385,2.03403353,2.515209148
0.0086999,2.032319968,2.51517141
0.00870595,2.030531903,2.514907241
0.008712,2.028185068,2.514039256
0.00871805,2.02658326,2.513812825
0.0087241,2.025316714,2.513548655
0.00873015,2.023603152,2.512529717
0.0087362,2.021964093,2.511510778
0.00874225,2.020399536,2.510642793
0.0087483,2.01939375,2.5099635
0.00875435,2.017940947,2.5089823
0.0087604,2.01637639,2.507623714
0.00876645,2.015668615,2.506868945
0.0087725,2.014290315,2.505359406
0.00877855,2.012204239,2.502717712
0.0087846,2.011906228,2.501925204
0.00879065,2.012017982,2.501510081
0.0087967,2.010416174,2.499245772
0.00880275,2.009559393,2.497358849
0.0088088,2.009671147,2.496302171
0.00881485,2.008814366,2.494075601
0.0088209,2.008143842,2.491886769
0.00882695,2.007622323,2.489509245
0.008833,2.007585071,2.487735537
0.00883905,2.007473317,2.486112782
0.0088451,2.006951798,2.48343335
0.00885115,2.007361563,2.481131303
0.0088572,2.007957585,2.479319856
0.00886325,2.008069339,2.476791378
0.0088693,2.008292847,2.474074208
0.00887535,2.008255596,2.471658945
0.0088814,2.008739863,2.469470114
0.00888745,2.009708398,2.467243543
0.0088935,2.010453425,2.464903758
0.00889955,2.010751436,2.462035633
0.0089056,2.01112395,2.458525955
0.00891165,2.011421961,2.455204969
0.0089177,2.013284528,2.453733168
0.00892375,2.015147096,2.451733029
0.0089298,2.015296101,2.447808227
0.00893585,2.016525396,2.445128795
0.0089419,2.018276209,2.443317348
0.00894795,2.019431001,2.440486963
0.008954,2.02077205,2.4370905
0.00896005,2.022262104,2.434297852
0.0089661,2.023789409,2.431354251
0.00897215,2.025726479,2.428335173
0.0089782,2.028110566,2.426636941
0.00898425,2.029377112,2.423429171
0.0089903,2.030755412,2.419844015
0.00899635,2.032990493,2.417541968
0.0090024,2.034815809,2.414636105
0.00900845,2.036678376,2.411466073
0.0090145,2.038652698,2.408182826
0.00902055,2.040999533,2.405465655
0.0090266,2.043197363,2.402899439
0.00903265,2.045506946,2.400521915
0.0090387,2.048040038,2.398144391
0.00904475,2.050535879,2.395766867
0.0090508,2.052919965,2.392785527
0.00905685,2.055229549,2.389955141
0.0090629,2.05746463,2.387200232
0.00906895,2.059736962,2.384181154
0.009075,2.062754322,2.382482923
0.00908105,2.06547367,2.380331829
0.0090871,2.068118516,2.377765613
0.00909315,2.070390849,2.374784273
0.0090992,2.073370957,2.372859611
0.00910525,2.077803868,2.371991626
0.0091113,2.080746724,2.369312194
0.00911735,2.083056308,2.366708239
0.0091234,2.086036416,2.364972269
0.00912945,2.089091027,2.363311776
0.0091355,2.091922129,2.361273898
0.00914155,2.094343467,2.358934112
0.0091476,2.0966158,2.356669804
0.00915365,2.100229181,2.355877296
0.0091597,2.102948529,2.354405495
0.00916575,2.104811097,2.352027971
0.0091718,2.108014713,2.351046771
0.00917785,2.110585056,2.349839139
0.0091839,2.11289464,2.349424016
0.00918995,2.115725743,2.348405077
0.009196,2.118445091,2.345989815
0.00920205,2.121536953,2.345159568
0.0092081,2.124666067,2.344782183
0.00921415,2.127124656,2.343687767
0.0092202,2.12999301,2.343348121
0.00922625,2.132228091,2.342555613
0.0092323,2.134053407,2.341347982
0.00923835,2.136810007,2.341234766
0.0092444,2.139305848,2.341046074
0.00925045,2.141205666,2.340253566
0.0092565,2.144372031,2.340744166
0.00926255,2.14683062,2.340668689
0.0092686,2.148320674,2.340102612
0.00927465,2.150294996,2.340253566
0.0092807,2.152194815,2.340442258
0.00928675,2.153833874,2.339989397
0.0092928,2.155845447,2.339876181
0.00929885,2.158304036,2.341046074
0.0093049,2.160427363,2.34164989
0.00931095,2.161582155,2.341763105
0.009317,2.163221215,2.342744306
0.00932305,2.164934777,2.343650029
0.0093291,2.166424831,2.344442537
0.00933515,2.167803131,2.345348261
0.0093412,2.168808917,2.345989815
0.00934725,2.170410725,2.347612569
0.0093533,2.171863528,2.348933416
0.00935935,2.172347796,2.349235324
0.0093654,2.173465336,2.350518432
0.00937145,2.175439658,2.353009171
0.0093775,2.176296439,2.354707403
0.00938355,2.175886674,2.355160265
0.0093896,2.177115969,2.357386835
0.00939565,2.17797275,2.359462451
0.0094017,2.177860996,2.360821036
0.00940775,2.179164793,2.363726899
0.0094138,2.17935105,2.365236438
0.00941985,2.178568771,2.366142162
0.0094259,2.179053039,2.368481947
0.00943195,2.179872568,2.371350072
0.009438,2.179388301,2.372897349
0.00944405,2.17853152,2.374520104
0.0094501,2.179239296,2.37784109
0.00945615,2.179723563,2.380822429
0.0094622,2.17935105,2.383350908
0.00946825,2.177674739,2.3845208
0.0094743,2.177041466,2.387087017
0.00948035,2.176519947,2.389653233
0.0094864,2.175849423,2.392143973
0.00949245,2.176110182,2.395842344
0.0094985,2.174694631,2.397767006
0.00950455,2.173539839,2.400031315
0.0095106,2.173130074,2.40312587
0.00951665,2.171193004,2.405239225
0.0095227,2.16970295,2.407654487
0.00952875,2.168659912,2.410635827
0.0095348,2.166611088,2.412824659
0.00954085,2.165679804,2.416107906
0.0095469,2.164785771,2.419768538
0.00955295,2.162625193,2.422032847
0.009559,2.161023385,2.424787756
0.00956505,2.159160818,2.42765588
0.0095711,2.156851234,2.429920189
0.00957715,2.155398431,2.43286379
0.0095832,2.153535864,2.435694176
0.00958925,2.151710547,2.438788731
0.0095953,2.149549969,2.441656855
0.00960135,2.146905123,2.443958903
0.0096074,2.144483785,2.446374165
0.00961345,2.14295648,2.449959321
0.0096195,2.140572393,2.452299106
0.00962555,2.138225558,2.454525676
0.0096316,2.136362991,2.457507016
0.00963765,2.133457386,2.459846802
0.0096437,2.131259556,2.462563972
0.00964975,2.12835395,2.464979235
0.0096558,2.124628815,2.467017112
0.00966185,2.121872215,2.46980976
0.0096679,2.119860642,2.473243961
0.00967395,2.117104043,2.475546008
0.00968,2.113565164,2.477055548
0.00968605,2.110510553,2.478904733
0.0096921,2.108871494,2.482150242
0.00969815,2.106897172,2.485093843
0.0097042,2.103172037,2.486075044
0.00971025,2.101011459,2.488188398
0.0097163,2.099148892,2.490490446
0.00972235,2.095647265,2.492301892
0.0097284,2.092257392,2.494075601
0.00973445,2.089389038,2.495698355
0.0097405,2.087153957,2.497924926
0.00974655,2.084881624,2.499660896
0.0097526,2.081566254,2.500566619
0.00975865,2.078921408,2.501811989
0.0097647,2.076537322,2.503585697
0.00977075,2.072849438,2.504151774
0.0097768,2.070204592,2.505661314
0.00978285,2.068118516,2.507548237
0.0097889,2.065250162,2.507850145
0.00979495,2.062866076,2.509133254
0.009801,2.060109476,2.5099635
0.00980705,2.057017614,2.510189931
0.0098131,2.054819784,2.511548516
0.00981915,2.0525102,2.512303286
0.0098252,2.050126114,2.512605193
0.00983125,2.04781653,2.513284486
0.0098373,2.045283438,2.513963779
0.00984335,2.042936603,2.51419021
0.0098494,2.040142752,2.513397702
0.00985545,2.037982174,2.513548655
0.0098615,2.037162644,2.515133671
0.00986755,2.034815809,2.514643071
0.0098736,2.032133712,2.513624132
0.00987965,2.03097892,2.514605333
0.0098857,2.029190855,2.514756287
0.00989175,2.026695014,2.513246748
0.0098978,2.024757944,2.512756147
0.00990385,2.023454147,2.512869363
0.0099099,2.022075847,2.512152332
0.00991595,2.020921055,2.511812685
0.009922,2.01913299,2.510869224
0.00992805,2.016786155,2.508869084
0.0099341,2.015035342,2.50724633
0.00994015,2.014774582,2.507321807
0.0099462,2.014402069,2.50698216
0.00995225,2.012576752,2.504793329
0.0099583,2.011459212,2.503472482
0.00996435,2.011310207,2.502868666
0.0099704,2.010378923,2.501208173
0.00997645,2.009000623,2.499321249
0.0099825,2.007994836,2.497623018
0.00998855,2.006840044,2.495471925
0.0099946,2.006840044,2.493962386
0.01000065,2.007473317,2.49335857
0.0100067,2.006355777,2.490792353
0.01001275,2.005871509,2.488075183
0.0100188,2.006132269,2.486603382
0.01002485,2.005908761,2.484414551
0.0100309,2.005648001,2.481584165
0.01003695,2.005685253,2.479244379
0.010043,2.006132269,2.477168763
0.01004905,2.00561075,2.474225162
0.0100551,2.00616952,2.472300499
0.01006115,2.00754782,2.470489052
0.0100672,2.00780858,2.467507713
0.01007325,2.007883082,2.464375419
0.0100793,2.009037874,2.462299803
0.01008535,2.009633896,2.459544894
0.0100914,2.00974565,2.456072954
0.01009745,2.011161201,2.454110553
0.0101035,2.012763009,2.452185891
0.01010955,2.013433534,2.44897812
0.0101156,2.014104058,2.445581657
0.01012165,2.015668615,2.443090918
0.0101277,2.017307674,2.440524701
0.01013375,2.018238958,2.437203715
0.0101398,2.019766263,2.434373329
0.01014585,2.022001344,2.43188259
0.0101519,2.024161923,2.429316373
0.01015795,2.025130458,2.425844433
0.010164,2.027067528,2.423429171
0.01017005,2.028706587,2.420183662
0.0101761,2.030531903,2.417089107
0.01018215,2.033325755,2.41501349
0.0101882,2.035002066,2.411918935
0.01019425,2.036529371,2.408748903
0.0102003,2.038615447,2.405918517
0.01020635,2.041930817,2.404522193
0.0102124,2.044575663,2.402144669
0.01021845,2.045767706,2.398219868
0.0102245,2.04781653,2.395238528
0.01023055,2.051318157,2.393351604
0.0102366,2.053813998,2.390747649
0.01024265,2.056011827,2.388068217
0.0102487,2.058954684,2.385803909
0.01025475,2.061115262,2.382860307
0.0102608,2.063760108,2.380784691
0.01026685,2.066181446,2.378180736
0.0102729,2.068602784,2.375501304
0.01027895,2.071955405,2.373840811
0.010285,2.075606038,2.371802933
0.01029105,2.078735151,2.36916124
0.0102971,2.081491751,2.366821454
0.01030315,2.084583613,2.365349654
0.0103092,2.086930448,2.362858914
0.01031525,2.089426289,2.360254959
0.0103213,2.091959381,2.358669943
0.01032735,2.095051243,2.35750005
0.0103334,2.098031351,2.355688603
0.01033945,2.100452689,2.353763941
0.0103455,2.103209289,2.352103448
0.01035155,2.105816883,2.350669386
0.0103576,2.108871494,2.349386278
0.01036365,2.110510553,2.347650308
0.0103697,2.112782886,2.34659363
0.01037575,2.116731529,2.34561243
0.0103818,2.119450878,2.344404799
0.01038785,2.121946718,2.343536814
0.0103939,2.124628815,2.342857521
0.01039995,2.127310913,2.342178228
0.010406,2.129694999,2.341197028
0.01041205,2.132451599,2.34089512
0.0104181,2.135096445,2.340555474
0.01042415,2.137331526,2.339725227
0.0104302,2.140684148,2.34040452
0.01043625,2.142546715,2.339876181
0.0104423,2.143440748,2.338291165
0.01044835,2.145899337,2.33817795
0.0104544,2.149214707,2.339498796
0.01046045,2.151561542,2.339838443
0.0104665,2.153275104,2.339536535
0.01047255,2.155398431,2.340102612
0.0104786,2.157000239,2.34040452
0.01048465,2.15949608,2.341536674
0.0104907,2.160837128,2.341876321
0.01049675,2.161842915,2.341876321
0.0105028,2.16363098,2.342668829
0.01050885,2.165344542,2.343536814
0.0105149,2.168212896,2.345914338
0.01052095,2.169255934,2.346480415
0.010527,2.169591196,2.34659363
0.01053305,2.171602769,2.3488202
0.0105391,2.172720309,2.349952355
0.01054515,2.172869315,2.350254263
0.0105512,2.173800598,2.351537371
0.01055725,2.174731882,2.352971433
0.0105633,2.17577492,2.354556449
0.01056935,2.177376728,2.357122666
0.0105754,2.177898247,2.35874542
0.01058145,2.17853152,2.360330436
0.0105875,2.178792279,2.362141883
0.01059355,2.178866782,2.363877853
0.0105996,2.179425552,2.366330854
0.01060565,2.178829531,2.367576224
0.0106117,2.179127541,2.369916009
0.01061775,2.180431339,2.373274734
0.0106238,2.179537306,2.374557842
0.01062985,2.178419766,2.375803212
0.0106359,2.178866782,2.378935506
0.01064195,2.178829531,2.381652676
0.010648,2.17853152,2.383728292
0.01065405,2.178047252,2.386219032
0.0106601,2.177041466,2.388785248
0.01066615,2.176817958,2.391804326
0.0106722,2.175476909,2.393653512
0.01067825,2.174433871,2.396295205
0.0106843,2.173763347,2.399238807
0.01069035,2.173092823,2.402220146
0.0106964,2.171677271,2.404748624
0.01070245,2.170075463,2.406975195
0.0107085,2.168957923,2.40980558
0.01071455,2.168175644,2.412711443
0.0107206,2.16776588,2.416673983
0.01072665,2.165530798,2.418862815
0.0107327,2.163221215,2.420598785
0.01073875,2.162215428,2.423957509
0.0107448,2.161060636,2.427240757
0.01075085,2.159123566,2.429806973
0.0107569,2.15673948,2.432486405
0.01076295,2.155025918,2.435543222
0.010769,2.153386858,2.438600039
0.01077505,2.15122628,2.441354948
0.0107811,2.148879445,2.443581518
0.01078715,2.14683062,2.446223211
0.0107932,2.144856299,2.449166813
0.01079925,2.142658469,2.451997198
0.0108053,2.140348885,2.4549408
0.01081135,2.137964799,2.457318324
0.0108174,2.135804221,2.459846802
0.01082345,2.132712358,2.461809203
0.0108295,2.129583245,2.463582911
0.01083555,2.127571672,2.467054851
0.0108416,2.124368056,2.469960714
0.01084765,2.120717424,2.471583468
0.0108537,2.118817605,2.474564808
0.01085975,2.116433518,2.47724424
0.0108658,2.113490662,2.479206641
0.01087185,2.110585056,2.481018088
0.0108779,2.107157932,2.48245215
0.01088395,2.105220862,2.485886351
0.01089,2.102874027,2.488528045
0.01089605,2.100340935,2.489282814
0.0109021,2.098627373,2.491584861
0.01090815,2.095312002,2.494037862
0.0109142,2.091922129,2.495434186
0.01092025,2.089351786,2.497358849
0.0109263,2.086744192,2.499509942
0.01093235,2.08339157,2.500377927
0.0109384,2.081230992,2.502415805
0.01094445,2.079219419,2.504793329
0.0109505,2.075829546,2.505170713
0.01095655,2.072663181,2.505472621
0.0109626,2.069906581,2.506906683
0.01096865,2.068342024,2.509435161
0.0109747,2.065697179,2.510189931
0.01098075,2.062493562,2.5104541
0.0109868,2.060705498,2.512265547
0.01099285,2.058358662,2.513095794
0.0109989,2.055862822,2.513661871
0.01100495,2.053180725,2.513812825
0.011011,2.050498627,2.514454379
0.01101705,2.047965536,2.514869502
0.0110231,2.046065717,2.515586533
0.01102915,2.043830636,2.516114872
0.0110352,2.041372047,2.515812964
0.01104125,2.039732987,2.516680949
0.0110473,2.037572409,2.516756426
0.01105335,2.035225574,2.516077133
0.0110594,2.032729733,2.515548795
0.01106545,2.030792663,2.515360102
0.0110715,2.029637871,2.515360102
0.01107755,2.027998812,2.515360102
0.0110836,2.02628525,2.515209148
0.01108965,2.02464619,2.514265686
0.0110957,2.023230639,2.513473178
0.01110175,2.021666082,2.513058055
0.0111078,2.019580006,2.511850424
0.01111385,2.017791942,2.510378623
0.0111199,2.016786155,2.509548377
0.01112595,2.016413642,2.509321946
0.011132,2.015184347,2.508114315
0.01113805,2.013917801,2.506340606
0.0111441,2.012204239,2.504227251
0.01115015,2.011906228,2.503623436
0.0111562,2.011570966,2.502604497
0.01116225,2.009857404,2.500340188
0.0111683,2.009112377,2.498792911
0.01117435,2.008963371,2.497434325
0.0111804,2.008628109,2.495622879
0.01118645,2.008441853,2.493698216
0.0111925,2.007696826,2.491282954
0.01119855,2.006914547,2.488754476
0.0112046,2.007696826,2.487886491
0.01121065,2.007696826,2.485697659
0.0112167,2.006914547,2.482527627
0.01122275,2.007249809,2.480489749
0.0112288,2.007883082,2.478904733
0.01123485,2.008590858,2.476980071
0.0112409,2.008479104,2.473923254
0.01124695,2.008553607,2.471319299
0.011253,2.009410388,2.468979513
0.01125905,2.010378923,2.466715205
0.0112651,2.010974944,2.46411125
0.01127115,2.01168272,2.46112991
0.0112772,2.013098271,2.459092032
0.01128325,2.013768796,2.456450339
0.0112893,2.014737331,2.453355784
0.01129535,2.015482358,2.450185751
0.0113014,2.016525396,2.44750632
0.01130745,2.018425215,2.445242011
0.0113135,2.019766263,2.441996502
0.01131955,2.021107312,2.439241593
0.0113256,2.022299355,2.436260253
0.01133165,2.023603152,2.432826052
0.0113377,2.025279463,2.429769235
0.01134375,2.027104779,2.42716528
0.0113498,2.029265358,2.424825494
0.01135585,2.031016171,2.421655462
0.0113619,2.032319968,2.418372215
0.01136795,2.034443295,2.415655044
0.011374,2.037274398,2.413239782
0.01138005,2.039099714,2.410447134
0.0113861,2.040478014,2.407012933
0.01139215,2.043160111,2.404559932
0.0113982,2.045693203,2.402106931
0.01140425,2.047444017,2.398710468
0.0114103,2.049939857,2.396068774
0.01141635,2.053553238,2.394370543
0.0114224,2.056235335,2.392370404
0.01142845,2.0580234,2.388936202
0.0114345,2.059885968,2.385841647
0.01144055,2.062791573,2.383916985
0.0114466,2.065436419,2.38131303
0.01145265,2.068751789,2.379728014
0.0114587,2.071545641,2.37735049
0.01146475,2.073519962,2.374029504
0.0114708,2.076611824,2.371802933
0.01147685,2.080485965,2.370368871
0.0114829,2.083577827,2.368481947
0.01148895,2.086073667,2.3656893
0.011495,2.088606759,2.363349514
0.01150105,2.091698621,2.361839975
0.0115071,2.095572762,2.361387114
0.01151315,2.097919597,2.359160543
0.0115192,2.099484154,2.356330158
0.01152525,2.102166251,2.354480972
0.0115313,2.105146359,2.353197864
0.01153735,2.109244008,2.353009171
0.0115434,2.111590843,2.351650586
0.01154945,2.112820137,2.349650447
0.0115555,2.116545272,2.348669247
0.01156155,2.119599883,2.347461615
0.0115676,2.12228198,2.346442676
0.01157365,2.125113083,2.345423737
0.0115797,2.127534421,2.344253845
0.01158575,2.129508742,2.343046213
0.0115918,2.13274961,2.343083952
0.01159785,2.135468958,2.342782044
0.0116039,2.137182521,2.341612151
0.01160995,2.139752864,2.341197028
0.011616,2.141913442,2.340593212
0.01162205,2.144409283,2.340781905
0.0116281,2.146495358,2.340329043
0.01163415,2.148581434,2.340064874
0.0116402,2.150853766,2.340140351
0.01164625,2.152492826,2.33991392
0.0116523,2.154057382,2.339800704
0.01165835,2.156553223,2.340630951
0.0116644,2.159272572,2.341838582
0.01167045,2.160539117,2.341763105
0.0116765,2.16225268,2.342291444
0.01168255,2.163593728,2.342932998
0.0116886,2.165381793,2.343951937
0.01169465,2.167132607,2.344668968
0.0117007,2.168436404,2.345461476
0.01170675,2.169814704,2.346367199
0.0117128,2.171565517,2.347914477
0.01171885,2.173055571,2.349310801
0.0117249,2.173651593,2.349839139
0.01173095,2.174545625,2.351122248
0.011737,2.175625915,2.352518571
0.01174305,2.177786493,2.355386696
0.0117491,2.178792279,2.357084927
0.01175515,2.178717777,2.357839697
0.0117612,2.179388301,2.359688882
0.01176725,2.17990982,2.361575806
0.0117733,2.180543093,2.363424991
0.01177935,2.180505841,2.365010007
